City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
364,Santa Fe,AR,-31.63,-60.70,61.0,53,2,1.99,clear sky
365,Yakima,US,46.47,-120.67,85.55,31,0,4.61,clear sky
366,Yertsevo,RU,60.80,40.09,47.5,71,5,3.53,clear sky
367,Sola,VU,-13.88,167.55,81.27,89,46,5.75,scattered clouds
368,Atbasar,KZ,51.80,68.33,51.48,71,3,4.59,clear sky
369,Madang,PG,-5.22,145.80,78.01,87,28,4.14,scattered clouds
370,Kuryk,KZ,43.20,51.65,73.45,33,0,12.46,clear sky
371,Port Lincoln,AU,-34.73,135.87,54.97,78,88,10.74,light rain
372,Yatou,CN,37.15,122.38,72.28,95,100,11.1,overcast clouds
373,San Angelo,US,31.46,-100.44,100.94,22,5,1.99,clear sky
374,Belaya Gora,RU,68.53,146.42,57.79,55,100,6.62,overcast clouds
375,Narsaq,GL,60.92,-46.05,47.28,70,96,2.51,overcast clouds
376,Mercedes,AR,-34.65,-59.43,54.03,39,10,5.26,clear sky
377,Luwuk,ID,-0.95,122.79,76.12,88,15,2.26,few clouds
378,Kismayo,SO,-0.36,42.55,76.28,76,27,19.39,scattered clouds
379,Lingao,CN,19.91,109.69,80.94,86,100,14.79,light rain
380,Voznesenye,RU,61.01,35.48,60.42,78,50,3.65,scattered clouds
381,Altay,CN,47.87,88.12,66.87,47,91,2.51,overcast clouds
382,Kavaratti,IN,10.57,72.64,82.78,79,100,22.46,light rain
383,Bekescsaba,HU,46.68,21.10,75.94,60,1,1.01,clear sky
384,Ranot,TH,7.78,100.32,79.72,82,100,9.78,overcast clouds
385,Buala,SB,-8.14,159.59,81.45,82,87,12.77,moderate rain
386,Konevo,RU,62.12,39.32,50.63,67,62,2.08,broken clouds
387,Rapid Valley,US,44.06,-103.15,83.71,33,40,12.66,scattered clouds
388,Santa Rita,BR,-7.11,-34.98,77.67,88,20,9.22,few clouds
389,Daru,PG,-9.08,143.21,79.84,89,4,8.86,clear sky
390,Quechultenango,MX,17.42,-99.22,83.71,64,47,5.55,light rain
391,Sangar,RU,63.92,127.47,61.9,72,63,2.51,broken clouds
392,Biograd Na Moru,HR,43.94,15.45,77.76,72,0,3.58,clear sky
393,Touros,BR,-5.20,-35.46,77.07,86,2,11.68,clear sky
394,Nacala,MZ,-14.54,40.67,66.67,78,0,6.38,clear sky
395,Faya,SA,18.39,42.45,75.31,33,71,4.36,broken clouds
396,Neiafu,TO,-18.65,-173.98,81.28,83,75,10.36,broken clouds
397,Puerto Ayacucho,VE,5.66,-67.62,79.65,85,54,3.74,moderate rain
398,Gorey,IE,52.67,-6.29,52.23,90,62,7.2,broken clouds
399,Russell,US,32.35,-85.20,87.08,55,0,4.61,clear sky
400,Limao,PH,7.08,125.67,76.68,100,40,3.44,scattered clouds
401,Klaksvik,FO,62.23,-6.59,52.72,99,99,11.95,overcast clouds
402,Itarema,BR,-2.92,-39.92,78.89,80,1,14.9,clear sky
403,Nadym,RU,65.53,72.52,46.11,77,37,18.45,scattered clouds
404,Timbiqui,CO,2.77,-77.67,78.67,87,77,5.77,moderate rain
405,Elista,RU,46.31,44.26,68.52,24,100,6.71,overcast clouds
406,Adeje,ES,28.12,-16.73,69.1,79,75,14.97,broken clouds
407,Cintalapa,MX,16.70,-93.73,78.8,86,81,6.02,broken clouds
408,Naryan-Mar,RU,67.67,53.09,46.27,64,74,4.81,broken clouds
409,La Crosse,US,43.80,-91.24,82.85,76,96,1.99,overcast clouds
410,Hajnowka,PL,52.74,23.58,70.68,82,90,7.78,overcast clouds
411,Bekhtery,UA,46.25,32.29,72.9,72,45,5.48,scattered clouds
412,Bandarbeyla,SO,9.49,50.81,81.79,58,100,29.75,overcast clouds
413,Kukushtan,RU,57.65,56.50,51.42,89,79,11.01,broken clouds
414,Margate,GB,51.38,1.39,57.31,82,25,4.0,scattered clouds
415,Mayo,US,38.89,-76.51,92.17,58,0,1.99,clear sky
416,Vardo,NO,70.37,31.11,48.18,93,84,20.71,broken clouds
417,Lamar,US,33.67,-95.58,97.65,38,20,6.91,few clouds
418,Birao,CF,10.28,22.79,72.99,82,90,2.37,light rain
419,Koplik,AL,42.21,19.44,80.2,71,6,2.57,clear sky
420,Port Hardy,CA,50.70,-127.42,62.78,72,75,4.61,broken clouds
421,Moses Lake,US,47.13,-119.28,84.88,23,0,6.91,clear sky
422,Kualakapuas,ID,-3.01,114.39,72.21,99,100,1.88,overcast clouds
423,Onalaska,US,43.88,-91.24,80.65,82,96,4.0,overcast clouds
424,Jiayuguan,CN,39.82,98.30,69.57,32,39,2.46,scattered clouds
425,Plettenberg Bay,ZA,-34.05,23.37,62.04,43,0,8.28,clear sky
426,Nicoya,CR,10.15,-85.45,81.48,79,100,7.49,light rain
427,Batagay,RU,67.63,134.63,53.29,84,100,1.95,light rain
428,Ilulissat,GL,69.22,-51.10,40.17,87,61,6.67,broken clouds
429,Tigil,RU,57.80,158.67,57.43,68,100,16.28,overcast clouds
430,Ipixuna,BR,-1.76,-48.80,78.78,80,77,5.37,broken clouds
431,Kawalu,ID,-7.38,108.21,68.41,95,59,1.7,broken clouds
432,Kutum,SD,14.20,24.67,80.17,42,58,10.33,broken clouds
433,Quebec,CA,46.81,-71.21,72.88,47,40,9.22,scattered clouds
434,Kimberley,ZA,-28.73,24.76,40.69,70,0,3.44,clear sky
435,Andrychow,PL,49.85,19.34,77.72,66,6,2.75,clear sky
436,Bud,US,39.45,-86.18,92.41,42,1,6.15,clear sky
437,Matara,LK,5.95,80.54,80.42,83,39,14.54,scattered clouds
438,West Fargo,US,46.88,-96.90,78.85,52,18,13.8,few clouds
439,Canico,PT,32.63,-16.85,68.0,78,40,11.5,scattered clouds
440,Ixtapa,MX,20.70,-105.20,87.22,74,64,7.0,broken clouds
441,Panaba,MX,21.28,-88.27,91.62,49,60,15.14,broken clouds
442,Taltal,CL,-25.40,-70.48,56.77,81,20,0.47,few clouds
443,Touba,CI,8.28,-7.68,67.44,96,98,3.76,overcast clouds
444,Carbonia,IT,39.17,8.52,79.02,63,84,4.12,broken clouds
445,Seddon,AU,-37.81,144.89,48.09,88,75,1.99,broken clouds
446,Rovaniemi,FI,66.50,25.72,71.01,78,0,3.44,clear sky
447,Kahului,US,20.89,-156.47,83.97,80,98,17.0,overcast clouds
448,Yulara,AU,-25.24,130.99,44.11,81,0,12.73,clear sky
449,Derzhavinsk,KZ,51.10,66.32,60.55,48,100,5.57,overcast clouds
450,Sheltozero,RU,61.37,35.37,59.7,79,31,5.5,scattered clouds
451,Nabire,ID,-3.37,135.48,75.88,88,49,2.8,scattered clouds
452,Honningsvag,NO,70.98,25.97,47.95,87,100,2.3,overcast clouds
453,Kars,TR,40.60,43.09,54.59,86,0,3.51,clear sky
454,Canutama,BR,-6.53,-64.38,80.74,57,21,1.23,few clouds
455,Lesogorsk,RU,56.05,99.51,62.47,86,91,1.03,overcast clouds
456,Ahuimanu,US,21.44,-157.84,83.86,67,75,13.8,broken clouds
457,Mana,GF,5.66,-53.78,76.8,89,52,4.36,broken clouds
458,Portsmouth,GB,50.80,-1.09,59.97,92,55,7.0,broken clouds
459,College,US,64.86,-147.80,77.58,45,75,0.0,smoke
460,Bengkulu,ID,-3.80,102.27,72.54,83,96,3.83,overcast clouds
461,Saint Anthony,US,45.02,-93.22,90.86,46,88,3.0,overcast clouds
462,Barra Da Estiva,BR,-13.63,-41.33,64.94,53,25,1.74,scattered clouds
463,Najran,SA,17.49,44.13,90.25,18,93,5.66,overcast clouds
464,Ishigaki,JP,24.34,124.16,82.53,89,40,14.97,scattered clouds
465,Umba,RU,66.69,34.34,54.45,83,99,7.07,overcast clouds
466,Morondava,MG,-20.28,44.28,67.08,73,0,11.32,clear sky
467,Porto Santo,PT,33.07,-16.34,66.58,72,40,14.97,scattered clouds
468,Mamallapuram,IN,12.63,80.17,82.45,65,92,14.05,overcast clouds
469,Krivosheino,RU,57.34,83.93,53.91,82,100,11.05,overcast clouds
470,Zelenogradsk,RU,54.96,20.48,68.05,87,75,11.18,thunderstorm with light rain
471,Xuddur,SO,4.12,43.89,68.88,83,99,19.84,overcast clouds
472,Tilichiki,RU,60.47,166.10,47.35,94,100,3.58,light rain
473,Ripky,UA,51.80,31.08,69.12,85,91,3.69,overcast clouds
474,Hamilton,US,39.18,-84.53,93.83,33,0,9.22,clear sky
475,Recreio,BR,-21.52,-42.47,67.93,63,0,3.96,clear sky
476,Kabalo,CD,-6.05,26.92,75.02,44,24,4.88,few clouds
477,Dudinka,RU,69.41,86.18,49.62,59,15,13.11,few clouds
478,Soto La Marina,MX,23.77,-98.22,92.77,43,55,16.31,broken clouds
479,Gannan,CN,47.91,123.50,70.75,80,6,4.23,clear sky
480,Omboue,GA,-1.57,9.26,70.86,90,36,6.13,scattered clouds
481,Manjacaze,MZ,-24.71,33.88,57.43,82,10,2.89,clear sky
482,Dutlwe,BW,-23.98,23.90,52.52,57,25,9.01,scattered clouds
483,Baykit,RU,61.67,96.37,58.69,97,100,2.68,moderate rain
484,Sayyan,YE,15.17,44.32,67.03,46,99,6.04,overcast clouds
485,Albert,FR,50.00,2.65,54.57,98,0,5.75,clear sky
486,Filadelfia,US,39.95,-75.16,91.22,43,2,3.0,clear sky
487,Alferrarede,PT,39.48,-8.17,63.1,64,0,1.01,clear sky
488,Carballo,ES,43.21,-8.69,58.87,83,22,1.32,few clouds
489,Udachnyy,RU,66.42,112.40,55.45,87,56,0.6,broken clouds
490,Olinda,BR,-8.01,-34.86,76.73,83,75,10.36,broken clouds
491,Jurm,AF,36.86,70.83,72.73,28,0,1.61,clear sky
492,Harper,LR,4.38,-7.72,76.95,79,92,8.59,overcast clouds
493,Beyneu,KZ,45.32,55.20,70.48,32,1,7.83,clear sky
494,Malibu,US,34.01,-118.81,99.41,73,39,8.55,scattered clouds
495,Goito,IT,45.25,10.67,79.66,77,0,7.43,clear sky
496,Alta Floresta,BR,-9.88,-56.09,80.06,42,27,1.79,scattered clouds
497,Fare,PF,-16.70,-151.02,79.29,72,3,21.61,clear sky
498,Vestmannaeyjar,IS,63.44,-20.27,52.45,92,100,8.7,light rain
499,Magnitogorsk,RU,53.42,59.05,52.63,76,75,0.0,broken clouds
500,High Level,CA,58.52,-117.14,57.31,77,100,3.44,light rain
501,Broken Hill,AU,-31.95,141.43,41.74,75,0,10.42,clear sky
502,Mendi,PG,-6.18,143.65,56.61,76,6,2.73,clear sky
503,Gamovo,RU,57.87,56.11,51.42,82,0,13.42,clear sky
504,Belyy Yar,RU,53.60,91.39,64.29,68,0,8.95,moderate rain
505,Svencionys,LT,55.15,26.17,65.79,89,94,5.48,overcast clouds
506,Porto Torres,IT,40.84,8.40,75.38,80,0,2.06,clear sky
507,Fukue,JP,32.69,128.84,77.49,87,3,5.48,clear sky
508,Mareeba,AU,-17.00,145.43,68.72,95,100,3.58,overcast clouds
509,Malanje,AO,-9.54,16.34,62.47,38,5,2.26,clear sky
510,Port-Gentil,GA,-0.72,8.78,75.16,83,20,10.36,few clouds
511,Tignere,CM,7.37,12.65,64.36,93,99,1.86,overcast clouds
512,Camacha,PT,33.08,-16.33,63.82,72,40,14.97,scattered clouds
513,Gisenyi,RW,-1.70,29.26,63.34,77,43,2.91,scattered clouds
514,Lerik,AZ,38.77,48.41,51.44,50,0,3.38,clear sky
515,Goderich,CA,43.75,-81.72,80.92,44,91,19.57,overcast clouds
516,Banda Aceh,ID,5.56,95.32,79.3,69,99,14.07,overcast clouds
517,Usogorsk,RU,63.41,48.69,45.72,64,58,2.71,broken clouds
518,Kita,ML,13.03,-9.49,75.02,75,100,6.51,overcast clouds
519,Hazorasp,UZ,41.32,61.07,73.24,22,0,17.4,clear sky
520,Grand Gaube,MU,-20.01,57.66,68.4,81,66,5.01,broken clouds
521,Talnakh,RU,69.49,88.40,49.21,55,30,7.85,scattered clouds
522,Harrisonville,US,38.65,-94.35,93.33,36,0,8.05,clear sky
523,Falam,MM,22.92,93.68,62.74,97,100,3.24,overcast clouds
524,Sept-Iles,CA,50.20,-66.38,68.0,53,20,14.97,few clouds
525,Dauphin,CA,51.15,-100.05,69.94,35,40,13.8,scattered clouds
526,Beitbridge,ZW,-22.22,30.00,58.93,62,6,8.19,clear sky
527,Cheltenham,GB,51.90,-2.08,56.68,80,100,5.99,overcast clouds
528,Sao Felix Do Xingu,BR,-6.64,-51.99,79.45,54,99,1.1,overcast clouds
529,Mineros,BO,-17.12,-63.23,76.55,47,0,4.54,clear sky
530,Kobryn,BY,52.21,24.36,70.45,76,100,9.55,overcast clouds
531,Namatanai,PG,-3.67,152.43,80.74,80,60,11.3,light rain
532,Podosinovets,RU,60.28,47.07,40.57,81,11,4.83,few clouds
533,Powell,US,40.16,-83.08,90.16,34,0,10.36,clear sky
534,Mundi,IN,22.07,76.50,78.84,83,100,6.78,overcast clouds
535,Baganga,PH,7.57,126.56,78.46,78,91,4.47,overcast clouds
536,Ambalavao,MG,-21.83,46.93,51.58,94,60,4.85,broken clouds
537,Miri,MY,4.41,114.01,75.34,94,40,5.75,moderate rain
538,Luderitz,NA,-26.65,15.16,67.93,40,24,2.35,few clouds
539,Doha,QA,25.29,51.53,94.98,29,0,3.44,clear sky
540,Ulety,RU,51.36,112.48,68.04,65,90,1.45,overcast clouds
541,Rexburg,US,43.83,-111.79,81.0,10,0,8.05,clear sky
542,Bethel,US,41.37,-73.41,87.04,49,19,5.46,few clouds
543,Gorele,TR,41.03,39.00,67.91,91,88,0.85,overcast clouds
544,Dong Hoi,VN,17.48,106.60,78.48,88,100,5.3,light rain
545,Richards Bay,ZA,-28.78,32.04,57.65,69,0,6.71,clear sky
546,Xiaoshi,CN,41.30,124.12,70.16,99,100,4.23,light rain
547,Jibuti,DJ,11.50,42.50,88.93,35,96,7.36,overcast clouds
548,Antofagasta,CL,-23.65,-70.40,60.08,76,1,4.32,clear sky
549,Avera,US,33.19,-82.53,89.65,44,99,6.33,overcast clouds
550,Karasburg,NA,-28.02,18.75,55.69,49,0,18.9,clear sky
551,Sao Sebastiao,BR,-23.76,-45.41,62.28,87,9,4.38,clear sky
552,Acurenam,GQ,1.03,10.65,66.61,99,85,2.66,overcast clouds
553,Praia Da Vitoria,PT,38.73,-27.07,68.76,94,75,11.7,light intensity drizzle
554,Grand Baie,MU,-20.02,57.58,68.47,81,59,5.01,broken clouds
555,Liyang,CN,29.71,118.29,72.27,96,2,1.97,clear sky
556,San Vicente,AR,-26.62,-54.13,50.86,85,0,2.28,clear sky
557,Cabedelo,BR,-6.98,-34.83,77.67,86,6,9.84,clear sky
558,La Ronge,CA,55.10,-105.28,68.22,22,20,14.97,few clouds
559,Chagoda,RU,59.16,35.33,59.5,73,5,3.91,clear sky
560,Lake Cowichan,CA,48.83,-124.05,74.32,55,87,1.97,overcast clouds
561,Viedma,AR,-40.81,-63.00,47.03,38,100,8.39,overcast clouds
562,Vrangel,RU,42.73,133.08,60.28,84,100,9.22,overcast clouds
563,San Ramon,US,37.78,-121.98,82.58,55,0,18.41,clear sky
564,Xingyi,CN,24.19,102.82,61.45,94,100,3.38,overcast clouds
565,Ascension,US,30.22,-90.90,84.99,85,75,4.61,broken clouds
566,Saint-Pierre,RE,-21.34,55.48,66.29,68,100,6.91,overcast clouds
567,Kununurra,AU,-15.77,128.73,60.78,77,100,12.66,overcast clouds
568,Bambanglipuro,ID,-7.95,110.28,73.63,89,35,6.71,scattered clouds
569,Carlsbad,US,33.16,-117.35,98.26,67,0,7.0,clear sky
570,Puerto Del Rosario,ES,28.50,-13.86,71.35,64,75,16.11,broken clouds
571,Kilindoni,TZ,-7.91,39.67,76.51,73,6,19.84,clear sky
572,Kushiro,JP,42.98,144.37,57.83,87,100,6.46,overcast clouds
573,Vilhena,BR,-12.74,-60.15,84.42,39,0,6.91,clear sky
574,Aswan,EG,24.09,32.91,90.7,22,0,13.8,clear sky
575,San Cristobal,VE,7.77,-72.22,77.18,86,100,3.74,overcast clouds
576,Tome,CL,-36.62,-72.95,50.61,73,100,13.53,overcast clouds
577,Peniche,PT,39.36,-9.38,62.29,84,0,20.83,clear sky
578,Beloha,MG,-25.17,45.05,65.19,77,90,12.75,overcast clouds
579,Weyburn,CA,49.67,-103.85,59.22,82,62,16.11,light rain
580,Paulo Afonso,BR,-9.41,-38.21,70.99,81,26,7.27,scattered clouds
581,Jaru,BR,-10.44,-62.47,76.98,56,0,3.36,clear sky
582,Spring Hill,US,28.48,-82.53,92.05,61,0,8.05,clear sky
583,Veraval,IN,20.90,70.37,83.26,82,100,19.15,overcast clouds
584,Ilhabela,BR,-23.78,-45.36,63.16,84,6,4.72,clear sky
585,Kazachinskoye,RU,57.70,93.28,52.77,86,100,2.48,overcast clouds
586,Straumen,NO,63.87,11.30,71.6,75,17,2.04,few clouds
587,Sabang,ID,5.89,95.32,82.92,72,100,21.16,overcast clouds
588,Liku,ID,-0.73,119.89,75.65,92,100,4.07,light rain
589,Benghazi,LY,32.12,20.07,82.0,49,0,7.99,clear sky
590,Lobito,AO,-12.35,13.55,69.21,84,7,3.94,clear sky
591,Indramayu,ID,-6.33,108.32,75.7,79,80,7.23,broken clouds
592,Kluczbork,PL,50.97,18.22,71.98,82,26,7.45,scattered clouds
593,Luau,AO,-10.71,22.22,59.38,46,8,6.31,clear sky
594,Elko,US,41.00,-115.50,90.73,12,3,8.99,clear sky
595,Launceston,AU,-41.45,147.17,41.81,92,26,8.05,scattered clouds
596,Barranca,PE,-10.75,-77.77,63.55,76,23,9.1,few clouds
597,Along,IN,28.17,94.77,73.49,98,91,0.47,overcast clouds
598,Linxia,CN,35.60,103.21,59.92,54,100,4.88,overcast clouds
599,Voka,EE,59.40,27.58,63.03,67,0,6.6,clear sky
600,Raudeberg,NO,61.99,5.14,65.07,69,55,6.53,broken clouds
601,Hovd,MN,48.01,91.64,73.09,28,98,7.05,overcast clouds
602,Imbituba,BR,-28.24,-48.67,53.1,93,0,1.72,clear sky
603,Moron,AR,-34.65,-58.62,57.09,63,2,3.78,clear sky
604,Parvatsar,IN,26.88,74.77,77.49,88,100,7.43,moderate rain
605,La Plata,AR,-34.92,-57.95,54.03,59,5,6.42,clear sky
606,Burnie,AU,-41.07,145.92,42.94,71,77,4.88,broken clouds
607,Pokhara,NP,28.23,83.98,71.01,92,98,3.13,overcast clouds
608,Freeport,US,40.66,-73.58,88.99,57,19,5.99,few clouds
609,Vygonichi,RU,53.10,34.07,62.71,67,31,4.47,scattered clouds
610,Sabla,NG,12.75,4.71,85.82,47,10,6.55,light rain
611,Buenaventura,CO,3.88,-77.03,78.46,90,72,3.91,broken clouds
612,Skierniewice,PL,51.95,20.16,71.04,81,14,6.93,few clouds
613,Chumikan,RU,54.72,135.31,69.69,66,25,17.47,scattered clouds
614,Melito Di Porto Salvo,IT,37.92,15.77,82.29,73,14,2.3,few clouds
615,Varnamo,SE,57.19,14.04,69.28,71,100,1.99,overcast clouds
616,Quelimane,MZ,-17.88,36.89,63.75,96,18,3.98,few clouds
617,Umm Lajj,SA,25.02,37.27,84.87,48,0,5.44,clear sky
618,Vostok,RU,46.49,135.88,60.1,92,79,3.2,broken clouds
619,Baker City,US,44.77,-117.83,81.59,28,0,0.0,clear sky
620,Shimanovsk,RU,52.00,127.70,72.23,73,1,5.32,clear sky
621,Lazaro Cardenas,MX,17.96,-102.20,86.34,67,64,12.8,broken clouds
622,Tarko-Sale,RU,64.92,77.78,53.46,61,29,22.15,scattered clouds
623,Ituporanga,BR,-27.41,-49.60,51.22,82,0,1.97,clear sky
624,Sorland,NO,67.67,12.69,53.46,82,66,8.55,broken clouds
625,Ostrovnoy,RU,68.05,39.51,49.48,95,74,8.66,broken clouds
626,Nuevo Progreso,MX,23.17,-97.95,92.53,47,51,5.01,broken clouds
627,San Carlos Del Zulia,VE,9.00,-71.91,82.22,73,70,7.63,broken clouds
628,Silifke,TR,36.38,33.93,80.83,62,0,3.42,clear sky
629,Preobrazheniye,RU,42.90,133.91,61.9,80,100,7.2,overcast clouds
630,Port Hawkesbury,CA,45.62,-61.35,73.35,60,0,8.05,clear sky
631,Kysyl-Syr,RU,63.90,122.76,65.44,60,4,3.58,clear sky
632,Waipawa,NZ,-41.41,175.52,45.09,73,94,4.74,overcast clouds
633,Aykhal,RU,66.00,111.50,57.24,67,93,3.0,overcast clouds
634,Seoni,IN,22.08,79.53,74.57,90,100,1.21,moderate rain
635,Cabo San Lucas,MX,22.89,-109.91,92.61,66,18,10.0,few clouds
636,Amnat Charoen,TH,15.92,104.75,77.16,90,100,9.04,overcast clouds
637,Bada,RU,51.39,109.87,64.8,78,98,2.33,overcast clouds
638,Santiago De Cao,PE,-7.96,-79.24,64.53,77,6,9.22,fog
639,Belen De Umbria,CO,5.20,-75.87,72.25,94,79,2.3,light rain
640,La Ceiba,HN,15.76,-86.78,84.02,74,75,13.8,broken clouds
641,Demyansk,RU,57.64,32.47,60.04,61,6,2.44,clear sky
642,Tambura,SS,5.60,27.47,69.55,81,34,1.36,scattered clouds
643,Sao Jose Da Coroa Grande,BR,-8.90,-35.15,75.97,89,89,7.99,light rain
644,Mastic Beach,US,40.77,-72.85,82.98,62,36,8.01,scattered clouds
645,Hatillo,PR,18.49,-66.83,86.11,78,11,11.01,few clouds
646,Ambanja,MG,-13.68,48.45,66.92,75,45,4.61,scattered clouds
647,Tshikapa,CD,-6.42,20.80,71.02,40,5,1.83,clear sky
648,Malakal,SS,9.53,31.66,72.46,83,75,2.26,broken clouds
649,Opotiki,NZ,-38.08,177.28,52.39,73,98,2.48,overcast clouds
650,Pemangkat,ID,1.17,108.97,76.1,87,100,7.2,overcast clouds
651,Pandan,PH,14.05,124.17,80.06,85,100,11.5,overcast clouds
652,Yilan,TW,24.76,121.75,83.91,90,61,3.49,broken clouds
653,Chicama,PE,-7.84,-79.15,63.14,67,6,8.57,clear sky
654,Sars,RU,56.55,57.14,45.9,95,58,8.81,broken clouds
655,Nantucket,US,41.28,-70.10,74.08,73,41,9.33,scattered clouds
656,Loucna Nad Desnou,CZ,50.07,17.09,72.66,78,1,3.85,clear sky
657,Urumqi,CN,43.80,87.60,76.15,41,0,6.71,clear sky
658,Wana,PK,32.30,69.57,83.32,44,0,3.6,clear sky
659,Saryg-Sep,RU,51.50,95.60,63.82,43,99,3.6,overcast clouds
660,Isla Aguada,MX,18.78,-91.47,83.97,74,100,11.97,overcast clouds
661,Tucuman,AR,-26.82,-65.22,64.4,48,20,4.61,few clouds
662,Praia,CV,14.92,-23.51,75.74,73,20,14.97,few clouds
663,Muskogee,US,35.58,-95.33,96.35,43,0,6.6,clear sky
664,Lavrentiya,RU,65.58,-171.00,48.52,80,95,7.99,overcast clouds
665,Tabuk,PH,17.42,121.44,73.96,93,100,2.13,overcast clouds
666,Valea Nucarilor,RO,45.03,28.93,72.37,65,75,3.44,broken clouds
667,Mpika,ZM,-11.83,31.45,54.03,93,64,6.6,broken clouds
668,Auki,SB,-8.77,160.70,81.41,75,61,7.7,light rain
669,Zinder,NE,13.81,8.99,91.04,35,81,12.73,broken clouds
670,Charlestown,AU,-32.95,151.67,54.68,89,100,5.99,overcast clouds
671,Ucluelet,CA,48.93,-125.55,66.51,84,55,3.0,broken clouds
672,Buin,CL,-33.73,-70.75,68.32,51,48,2.91,scattered clouds
673,Esso,RU,55.93,158.70,61.11,68,100,8.97,overcast clouds
674,Muhoroni,KE,-0.15,35.20,62.83,89,92,3.22,overcast clouds
675,Lasa,IT,46.62,10.70,66.36,93,5,3.44,clear sky
676,Skjervoy,NO,70.03,20.97,53.6,90,68,10.22,broken clouds
677,Requena,ES,39.49,-1.10,65.79,89,75,7.85,broken clouds
678,Kochi,IN,9.94,76.26,75.02,84,99,5.97,light rain
679,Noumea,NC,-22.28,166.46,72.0,99,43,8.03,scattered clouds
680,Shenzhen,CN,22.55,114.07,81.21,95,100,10.27,overcast clouds
681,Uyskoye,RU,54.38,60.00,47.66,84,46,1.12,scattered clouds
682,Esmeraldas,BR,-19.76,-44.31,74.26,41,0,2.86,clear sky
683,Ugoofaaru,MV,5.67,73.00,81.57,78,100,16.24,moderate rain
684,Mulchen,CL,-37.72,-72.23,42.66,94,100,6.38,overcast clouds
685,Zholymbet,KZ,51.74,71.71,51.06,71,7,7.11,clear sky
686,Qesarya,IL,32.52,34.90,74.35,73,0,3.87,clear sky
687,Peterhead,GB,57.51,-1.80,57.6,90,99,8.57,overcast clouds
688,Quesnel,CA,53.00,-122.50,73.9,53,0,9.22,clear sky
689,Hualmay,PE,-11.10,-77.61,64.49,75,26,9.22,scattered clouds
690,Kinablangan,PH,7.69,126.55,78.55,79,94,4.41,overcast clouds
691,Tecolutla,MX,20.48,-97.02,86.07,60,10,12.06,clear sky
692,Brigantine,US,39.41,-74.36,89.04,54,0,13.8,clear sky
693,Staroaleyskoye,RU,51.01,82.00,51.76,81,0,1.63,clear sky
694,Itoman,JP,26.12,127.67,82.42,83,75,11.5,heavy intensity rain
695,Manado,ID,1.49,124.85,72.37,94,20,2.3,few clouds
696,Pangnirtung,CA,66.15,-65.71,41.0,93,100,8.05,overcast clouds
697,Uarini,BR,-2.99,-65.11,80.64,70,67,3.15,broken clouds
698,Mangrol,IN,21.12,70.12,83.53,81,100,19.24,overcast clouds
699,Nelson Bay,AU,-32.72,152.15,57.0,97,100,8.01,overcast clouds
700,Dentsville,US,34.06,-80.96,86.61,78,75,6.91,light rain
701,Araouane,ML,18.90,-3.53,99.77,16,68,24.34,broken clouds
702,Tongliao,CN,43.61,122.27,74.86,70,100,2.21,overcast clouds
703,Jardim,BR,-21.48,-56.14,71.46,48,0,3.2,clear sky
704,Inongo,CD,-1.95,18.27,72.79,56,11,1.03,few clouds
705,Mildura,AU,-34.20,142.15,41.16,91,0,9.66,clear sky
706,Chernyshevskiy,RU,63.01,112.47,62.62,62,99,1.48,overcast clouds
707,Mongo,TD,12.18,18.69,79.2,68,69,2.8,broken clouds
708,Fairbanks,US,64.84,-147.72,77.59,43,75,0.0,smoke
709,Constitucion,CL,-35.33,-72.42,50.02,79,90,7.7,overcast clouds
710,Axim,GH,4.87,-2.24,75.96,85,100,9.08,overcast clouds
711,Sal Rei,CV,16.18,-22.92,72.66,80,48,12.41,scattered clouds
712,Puksoozero,RU,62.59,40.61,49.93,62,51,2.84,broken clouds
713,Berani,PK,25.79,68.81,87.3,69,100,20.89,overcast clouds
714,Padampur,IN,29.68,73.62,83.32,71,100,23.53,overcast clouds
715,Juneau,US,58.30,-134.42,64.85,76,85,2.71,overcast clouds
716,Mogzon,RU,51.74,111.96,65.57,70,78,1.45,broken clouds
