City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Ode,NG,7.7899,5.7117,69.39,97,99,8.86,overcast clouds
347,Xinye,CN,32.5186,112.3522,74.07,86,66,5.64,broken clouds
348,Pareora,NZ,-44.4871,171.2132,37.18,89,2,6.55,clear sky
349,Buchanan,LR,5.8808,-10.0467,76.82,85,64,9.75,light rain
350,Mandalgovi,MN,45.7625,106.2708,68.88,44,58,6.51,broken clouds
351,Sharlyk,RU,52.9167,54.75,54.68,70,94,3.8,overcast clouds
352,Mirnyy,RU,62.5353,113.9611,60.24,72,1,2.62,clear sky
353,Arroyo,ES,41.6096,-4.7969,60.08,59,0,12.66,clear sky
354,Ribera,IT,37.4984,13.2642,83.26,38,76,6.4,broken clouds
355,Celestun,MX,20.8667,-90.4,82.36,74,38,13.8,scattered clouds
356,Erdenet,MN,49.0333,104.0833,59.83,85,66,1.12,broken clouds
357,Ewo,CG,-0.8725,14.8206,77.83,52,84,0.6,broken clouds
358,Kathu,TH,7.9178,98.3332,86.76,82,100,13.24,overcast clouds
359,Srandakan,ID,-7.9386,110.2506,73.72,89,35,6.69,scattered clouds
360,Deer Lake,CA,49.1667,-57.4316,73.26,53,100,6.91,overcast clouds
361,Masuguru,TZ,-11.3667,38.4167,67.59,73,2,3.87,clear sky
362,Sur,OM,22.5667,59.5289,87.37,69,100,14.09,overcast clouds
363,Jega,NG,12.2175,4.3792,85.32,50,66,10.25,broken clouds
364,Santa Fe,AR,-31.6333,-60.7,61.0,53,2,1.99,clear sky
365,Yakima,US,46.4665,-120.6678,85.55,31,0,4.61,clear sky
366,Yertsevo,RU,60.7966,40.086,47.5,71,5,3.53,clear sky
367,Sola,VU,-13.8833,167.55,81.27,89,46,5.75,scattered clouds
368,Atbasar,KZ,51.8,68.3333,51.48,71,3,4.59,clear sky
369,Madang,PG,-5.2246,145.7966,78.01,87,28,4.14,scattered clouds
370,Kuryk,KZ,43.2,51.65,73.45,33,0,12.46,clear sky
371,Port Lincoln,AU,-34.7333,135.8667,54.97,78,88,10.74,light rain
372,Yatou,CN,37.15,122.3833,72.28,95,100,11.1,overcast clouds
373,San Angelo,US,31.4638,-100.437,100.94,22,5,1.99,clear sky
374,Belaya Gora,RU,68.5333,146.4167,57.79,55,100,6.62,overcast clouds
375,Narsaq,GL,60.9167,-46.05,47.28,70,96,2.51,overcast clouds
376,Mercedes,AR,-34.6515,-59.4307,54.03,39,10,5.26,clear sky
377,Luwuk,ID,-0.9516,122.7875,76.12,88,15,2.26,few clouds
378,Kismayo,SO,-0.3582,42.5454,76.28,76,27,19.39,scattered clouds
379,Lingao,CN,19.9103,109.6859,80.94,86,100,14.79,light rain
380,Voznesenye,RU,61.0106,35.4781,60.42,78,50,3.65,scattered clouds
381,Altay,CN,47.8667,88.1167,66.87,47,91,2.51,overcast clouds
382,Kavaratti,IN,10.5669,72.642,82.78,79,100,22.46,light rain
383,Bekescsaba,HU,46.6833,21.1,75.94,60,1,1.01,clear sky
384,Ranot,TH,7.7777,100.3213,79.72,82,100,9.78,overcast clouds
385,Buala,SB,-8.145,159.5921,81.45,82,87,12.77,moderate rain
386,Konevo,RU,62.1215,39.3192,50.63,67,62,2.08,broken clouds
387,Rapid Valley,US,44.0625,-103.1463,83.71,33,40,12.66,scattered clouds
388,Santa Rita,BR,-7.1139,-34.9781,77.67,88,20,9.22,few clouds
389,Daru,PG,-9.0763,143.2092,79.84,89,4,8.86,clear sky
390,Quechultenango,MX,17.4167,-99.2167,83.71,64,47,5.55,light rain
391,Sangar,RU,63.9242,127.4739,61.9,72,63,2.51,broken clouds
392,Biograd Na Moru,HR,43.9433,15.4519,77.76,72,0,3.58,clear sky
393,Touros,BR,-5.1989,-35.4608,77.07,86,2,11.68,clear sky
394,Nacala,MZ,-14.5428,40.6728,66.67,78,0,6.38,clear sky
395,Faya,SA,18.3851,42.4509,75.31,33,71,4.36,broken clouds
396,Neiafu,TO,-18.65,-173.9833,81.28,83,75,10.36,broken clouds
397,Puerto Ayacucho,VE,5.6639,-67.6236,79.65,85,54,3.74,moderate rain
398,Gorey,IE,52.6747,-6.2925,52.23,90,62,7.2,broken clouds
399,Russell,US,32.3502,-85.1999,87.08,55,0,4.61,clear sky
400,Limao,PH,7.0792,125.6736,76.68,100,40,3.44,scattered clouds
401,Klaksvik,FO,62.2266,-6.589,52.72,99,99,11.95,overcast clouds
402,Itarema,BR,-2.9248,-39.9167,78.89,80,1,14.9,clear sky
403,Nadym,RU,65.5333,72.5167,46.11,77,37,18.45,scattered clouds
404,Timbiqui,CO,2.7717,-77.6654,78.67,87,77,5.77,moderate rain
405,Elista,RU,46.3078,44.2558,68.52,24,100,6.71,overcast clouds
406,Adeje,ES,28.1227,-16.726,69.1,79,75,14.97,broken clouds
407,Cintalapa,MX,16.6951,-93.7272,78.8,86,81,6.02,broken clouds
408,Naryan-Mar,RU,67.6713,53.087,46.27,64,74,4.81,broken clouds
409,La Crosse,US,43.8014,-91.2396,82.85,76,96,1.99,overcast clouds
410,Hajnowka,PL,52.7433,23.5812,70.68,82,90,7.78,overcast clouds
411,Bekhtery,UA,46.251,32.2927,72.9,72,45,5.48,scattered clouds
412,Bandarbeyla,SO,9.4942,50.8122,81.79,58,100,29.75,overcast clouds
413,Kukushtan,RU,57.6464,56.4952,51.42,89,79,11.01,broken clouds
414,Margate,GB,51.3813,1.3862,57.31,82,25,4.0,scattered clouds
415,Mayo,US,38.8876,-76.5119,92.17,58,0,1.99,clear sky
416,Vardo,NO,70.3705,31.1107,48.18,93,84,20.71,broken clouds
417,Lamar,US,33.6668,-95.5836,97.65,38,20,6.91,few clouds
418,Birao,CF,10.2849,22.7882,72.99,82,90,2.37,light rain
419,Koplik,AL,42.2136,19.4364,80.2,71,6,2.57,clear sky
420,Port Hardy,CA,50.6996,-127.4199,62.78,72,75,4.61,broken clouds
421,Moses Lake,US,47.1301,-119.2781,84.88,23,0,6.91,clear sky
422,Kualakapuas,ID,-3.0091,114.3876,72.21,99,100,1.88,overcast clouds
423,Onalaska,US,43.8844,-91.2351,80.65,82,96,4.0,overcast clouds
424,Jiayuguan,CN,39.8167,98.3,69.57,32,39,2.46,scattered clouds
425,Plettenberg Bay,ZA,-34.0527,23.3716,62.04,43,0,8.28,clear sky
426,Nicoya,CR,10.1483,-85.452,81.48,79,100,7.49,light rain
427,Batagay,RU,67.6333,134.6333,53.29,84,100,1.95,light rain
428,Ilulissat,GL,69.2167,-51.1,40.17,87,61,6.67,broken clouds
429,Tigil,RU,57.8,158.6667,57.43,68,100,16.28,overcast clouds
430,Ipixuna,BR,-1.7625,-48.8043,78.78,80,77,5.37,broken clouds
431,Kawalu,ID,-7.3817,108.2082,68.41,95,59,1.7,broken clouds
432,Kutum,SD,14.2,24.6667,80.17,42,58,10.33,broken clouds
433,Quebec,CA,46.8123,-71.2145,72.88,47,40,9.22,scattered clouds
434,Kimberley,ZA,-28.7323,24.7623,40.69,70,0,3.44,clear sky
435,Andrychow,PL,49.855,19.3383,77.72,66,6,2.75,clear sky
436,Bud,US,39.447,-86.1758,92.41,42,1,6.15,clear sky
437,Matara,LK,5.9485,80.5353,80.42,83,39,14.54,scattered clouds
438,West Fargo,US,46.875,-96.9004,78.85,52,18,13.8,few clouds
439,Canico,PT,32.6333,-16.85,68.0,78,40,11.5,scattered clouds
440,Ixtapa,MX,20.7,-105.2,87.22,74,64,7.0,broken clouds
441,Panaba,MX,21.2833,-88.2667,91.62,49,60,15.14,broken clouds
442,Taltal,CL,-25.4,-70.4833,56.77,81,20,0.47,few clouds
443,Touba,CI,8.2833,-7.6833,67.44,96,98,3.76,overcast clouds
444,Carbonia,IT,39.1672,8.5222,79.02,63,84,4.12,broken clouds
445,Seddon,AU,-37.8068,144.8916,48.09,88,75,1.99,broken clouds
446,Rovaniemi,FI,66.5,25.7167,71.01,78,0,3.44,clear sky
447,Kahului,US,20.8947,-156.47,83.97,80,98,17.0,overcast clouds
448,Yulara,AU,-25.2406,130.9889,44.11,81,0,12.73,clear sky
449,Derzhavinsk,KZ,51.1,66.3167,60.55,48,100,5.57,overcast clouds
450,Sheltozero,RU,61.3667,35.3667,59.7,79,31,5.5,scattered clouds
451,Nabire,ID,-3.3667,135.4833,75.88,88,49,2.8,scattered clouds
452,Honningsvag,NO,70.9821,25.9704,47.95,87,100,2.3,overcast clouds
453,Kars,TR,40.602,43.095,54.59,86,0,3.51,clear sky
454,Canutama,BR,-6.5339,-64.3831,80.74,57,21,1.23,few clouds
455,Lesogorsk,RU,56.0458,99.5136,62.47,86,91,1.03,overcast clouds
456,Ahuimanu,US,21.4447,-157.8378,83.86,67,75,13.8,broken clouds
457,Mana,GF,5.6592,-53.7767,76.8,89,52,4.36,broken clouds
458,Portsmouth,GB,50.799,-1.0913,59.97,92,55,7.0,broken clouds
459,College,US,64.8569,-147.8028,77.58,45,75,0.0,smoke
460,Bengkulu,ID,-3.8004,102.2655,72.54,83,96,3.83,overcast clouds
461,Saint Anthony,US,45.0205,-93.218,90.86,46,88,3.0,overcast clouds
462,Barra Da Estiva,BR,-13.6261,-41.3269,64.94,53,25,1.74,scattered clouds
463,Najran,SA,17.4924,44.1277,90.25,18,93,5.66,overcast clouds
464,Ishigaki,JP,24.3448,124.1572,82.53,89,40,14.97,scattered clouds
465,Umba,RU,66.6871,34.3429,54.45,83,99,7.07,overcast clouds
466,Morondava,MG,-20.2833,44.2833,67.08,73,0,11.32,clear sky
467,Porto Santo,PT,33.072,-16.3415,66.58,72,40,14.97,scattered clouds
468,Mamallapuram,IN,12.6264,80.1722,82.45,65,92,14.05,overcast clouds
469,Krivosheino,RU,57.3431,83.9261,53.91,82,100,11.05,overcast clouds
470,Zelenogradsk,RU,54.9589,20.4767,68.05,87,75,11.18,thunderstorm with light rain
471,Xuddur,SO,4.1213,43.8894,68.88,83,99,19.84,overcast clouds
472,Tilichiki,RU,60.4667,166.1,47.35,94,100,3.58,light rain
473,Ripky,UA,51.801,31.0838,69.12,85,91,3.69,overcast clouds
474,Hamilton,US,39.1834,-84.5333,93.83,33,0,9.22,clear sky
475,Recreio,BR,-21.525,-42.4692,67.93,63,0,3.96,clear sky
476,Kabalo,CD,-6.05,26.9167,75.02,44,24,4.88,few clouds
477,Dudinka,RU,69.4058,86.1778,49.62,59,15,13.11,few clouds
478,Soto La Marina,MX,23.7667,-98.2167,92.77,43,55,16.31,broken clouds
479,Gannan,CN,47.9147,123.5031,70.75,80,6,4.23,clear sky
480,Omboue,GA,-1.5746,9.2618,70.86,90,36,6.13,scattered clouds
481,Manjacaze,MZ,-24.7117,33.8828,57.43,82,10,2.89,clear sky
482,Dutlwe,BW,-23.9833,23.9,52.52,57,25,9.01,scattered clouds
483,Baykit,RU,61.67,96.37,58.69,97,100,2.68,moderate rain
484,Sayyan,YE,15.1718,44.3244,67.03,46,99,6.04,overcast clouds
485,Albert,FR,50.0009,2.651,54.57,98,0,5.75,clear sky
486,Filadelfia,US,39.9523,-75.1638,91.22,43,2,3.0,clear sky
487,Alferrarede,PT,39.4833,-8.1667,63.1,64,0,1.01,clear sky
488,Carballo,ES,43.213,-8.691,58.87,83,22,1.32,few clouds
489,Udachnyy,RU,66.4167,112.4,55.45,87,56,0.6,broken clouds
490,Olinda,BR,-8.0089,-34.8553,76.73,83,75,10.36,broken clouds
491,Jurm,AF,36.8648,70.8342,72.73,28,0,1.61,clear sky
492,Harper,LR,4.375,-7.7169,76.95,79,92,8.59,overcast clouds
493,Beyneu,KZ,45.3167,55.2,70.48,32,1,7.83,clear sky
494,Malibu,US,34.005,-118.8101,99.41,73,39,8.55,scattered clouds
495,Goito,IT,45.2549,10.6721,79.66,77,0,7.43,clear sky
496,Alta Floresta,BR,-9.8756,-56.0861,80.06,42,27,1.79,scattered clouds
497,Fare,PF,-16.7,-151.0167,79.29,72,3,21.61,clear sky
498,Vestmannaeyjar,IS,63.4427,-20.2734,52.45,92,100,8.7,light rain
499,Magnitogorsk,RU,53.4186,59.0472,52.63,76,75,0.0,broken clouds
500,High Level,CA,58.5169,-117.136,57.31,77,100,3.44,light rain
501,Broken Hill,AU,-31.95,141.4333,41.74,75,0,10.42,clear sky
502,Mendi,PG,-6.1761,143.6513,56.61,76,6,2.73,clear sky
503,Gamovo,RU,57.8652,56.1056,51.42,82,0,13.42,clear sky
504,Belyy Yar,RU,53.6039,91.3903,64.29,68,0,8.95,moderate rain
505,Svencionys,LT,55.15,26.1667,65.79,89,94,5.48,overcast clouds
506,Porto Torres,IT,40.835,8.3972,75.38,80,0,2.06,clear sky
507,Fukue,JP,32.6881,128.8419,77.49,87,3,5.48,clear sky
508,Mareeba,AU,-17.0,145.4333,68.72,95,100,3.58,overcast clouds
509,Malanje,AO,-9.5402,16.341,62.47,38,5,2.26,clear sky
510,Port-Gentil,GA,-0.7193,8.7815,75.16,83,20,10.36,few clouds
511,Tignere,CM,7.3667,12.65,64.36,93,99,1.86,overcast clouds
512,Camacha,PT,33.0833,-16.3333,63.82,72,40,14.97,scattered clouds
513,Gisenyi,RW,-1.7028,29.2564,63.34,77,43,2.91,scattered clouds
514,Lerik,AZ,38.7726,48.4128,51.44,50,0,3.38,clear sky
515,Goderich,CA,43.7501,-81.7165,80.92,44,91,19.57,overcast clouds
516,Banda Aceh,ID,5.5577,95.3222,79.3,69,99,14.07,overcast clouds
517,Usogorsk,RU,63.4106,48.6872,45.72,64,58,2.71,broken clouds
518,Kita,ML,13.0349,-9.4895,75.02,75,100,6.51,overcast clouds
519,Hazorasp,UZ,41.3194,61.0742,73.24,22,0,17.4,clear sky
520,Grand Gaube,MU,-20.0064,57.6608,68.4,81,66,5.01,broken clouds
521,Talnakh,RU,69.4865,88.3972,49.21,55,30,7.85,scattered clouds
522,Harrisonville,US,38.6533,-94.3488,93.33,36,0,8.05,clear sky
523,Falam,MM,22.9167,93.6833,62.74,97,100,3.24,overcast clouds
524,Sept-Iles,CA,50.2001,-66.3821,68.0,53,20,14.97,few clouds
525,Dauphin,CA,51.1494,-100.0502,69.94,35,40,13.8,scattered clouds
526,Beitbridge,ZW,-22.2167,30.0,58.93,62,6,8.19,clear sky
527,Cheltenham,GB,51.9,-2.0833,56.68,80,100,5.99,overcast clouds
528,Sao Felix Do Xingu,BR,-6.6447,-51.995,79.45,54,99,1.1,overcast clouds
529,Mineros,BO,-17.1167,-63.2333,76.55,47,0,4.54,clear sky
530,Kobryn,BY,52.2138,24.3564,70.45,76,100,9.55,overcast clouds
531,Namatanai,PG,-3.6667,152.4333,80.74,80,60,11.3,light rain
532,Podosinovets,RU,60.2776,47.0659,40.57,81,11,4.83,few clouds
533,Powell,US,40.1578,-83.0752,90.16,34,0,10.36,clear sky
534,Mundi,IN,22.0667,76.5,78.84,83,100,6.78,overcast clouds
535,Baganga,PH,7.5739,126.56,78.46,78,91,4.47,overcast clouds
536,Ambalavao,MG,-21.8333,46.9333,51.58,94,60,4.85,broken clouds
537,Miri,MY,4.4148,114.0089,75.34,94,40,5.75,moderate rain
538,Luderitz,NA,-26.6481,15.1594,67.93,40,24,2.35,few clouds
539,Doha,QA,25.2867,51.5333,94.98,29,0,3.44,clear sky
540,Ulety,RU,51.3572,112.4849,68.04,65,90,1.45,overcast clouds
541,Rexburg,US,43.826,-111.7897,81.0,10,0,8.05,clear sky
542,Bethel,US,41.3712,-73.414,87.04,49,19,5.46,few clouds
543,Gorele,TR,41.0308,39.0031,67.91,91,88,0.85,overcast clouds
544,Dong Hoi,VN,17.4833,106.6,78.48,88,100,5.3,light rain
545,Richards Bay,ZA,-28.783,32.0377,57.65,69,0,6.71,clear sky
546,Xiaoshi,CN,41.2971,124.1209,70.16,99,100,4.23,light rain
547,Jibuti,DJ,11.5,42.5,88.93,35,96,7.36,overcast clouds
548,Antofagasta,CL,-23.65,-70.4,60.08,76,1,4.32,clear sky
549,Avera,US,33.194,-82.5271,89.65,44,99,6.33,overcast clouds
550,Karasburg,NA,-28.0167,18.75,55.69,49,0,18.9,clear sky
551,Sao Sebastiao,BR,-23.76,-45.4097,62.28,87,9,4.38,clear sky
552,Acurenam,GQ,1.0322,10.6488,66.61,99,85,2.66,overcast clouds
553,Praia Da Vitoria,PT,38.7333,-27.0667,68.76,94,75,11.7,light intensity drizzle
554,Grand Baie,MU,-20.0182,57.5802,68.47,81,59,5.01,broken clouds
555,Liyang,CN,29.7057,118.2862,72.27,96,2,1.97,clear sky
556,San Vicente,AR,-26.6167,-54.1333,50.86,85,0,2.28,clear sky
557,Cabedelo,BR,-6.9811,-34.8339,77.67,86,6,9.84,clear sky
558,La Ronge,CA,55.1001,-105.2842,68.22,22,20,14.97,few clouds
559,Chagoda,RU,59.164,35.3285,59.5,73,5,3.91,clear sky
560,Lake Cowichan,CA,48.825,-124.0546,74.32,55,87,1.97,overcast clouds
561,Viedma,AR,-40.8135,-62.9967,47.03,38,100,8.39,overcast clouds
562,Vrangel,RU,42.7297,133.0839,60.28,84,100,9.22,overcast clouds
563,San Ramon,US,37.7799,-121.978,82.58,55,0,18.41,clear sky
564,Xingyi,CN,24.1877,102.817,61.45,94,100,3.38,overcast clouds
565,Ascension,US,30.2169,-90.9001,84.99,85,75,4.61,broken clouds
566,Saint-Pierre,RE,-21.3393,55.4781,66.29,68,100,6.91,overcast clouds
567,Kununurra,AU,-15.7667,128.7333,60.78,77,100,12.66,overcast clouds
568,Bambanglipuro,ID,-7.95,110.2833,73.63,89,35,6.71,scattered clouds
569,Carlsbad,US,33.1581,-117.3506,98.26,67,0,7.0,clear sky
570,Puerto Del Rosario,ES,28.5004,-13.8627,71.35,64,75,16.11,broken clouds
571,Kilindoni,TZ,-7.9139,39.6668,76.51,73,6,19.84,clear sky
572,Kushiro,JP,42.975,144.3747,57.83,87,100,6.46,overcast clouds
573,Vilhena,BR,-12.7406,-60.1458,84.42,39,0,6.91,clear sky
574,Aswan,EG,24.0934,32.907,90.7,22,0,13.8,clear sky
575,San Cristobal,VE,7.7669,-72.225,77.18,86,100,3.74,overcast clouds
576,Tome,CL,-36.6167,-72.95,50.61,73,100,13.53,overcast clouds
577,Peniche,PT,39.3558,-9.3811,62.29,84,0,20.83,clear sky
578,Beloha,MG,-25.1667,45.05,65.19,77,90,12.75,overcast clouds
579,Weyburn,CA,49.6668,-103.8511,59.22,82,62,16.11,light rain
580,Paulo Afonso,BR,-9.4061,-38.2147,70.99,81,26,7.27,scattered clouds
581,Jaru,BR,-10.4389,-62.4664,76.98,56,0,3.36,clear sky
582,Spring Hill,US,28.4769,-82.5255,92.05,61,0,8.05,clear sky
583,Veraval,IN,20.9,70.3667,83.26,82,100,19.15,overcast clouds
584,Ilhabela,BR,-23.7781,-45.3581,63.16,84,6,4.72,clear sky
585,Kazachinskoye,RU,57.6953,93.2761,52.77,86,100,2.48,overcast clouds
586,Straumen,NO,63.8709,11.2999,71.6,75,17,2.04,few clouds
587,Sabang,ID,5.8933,95.3214,82.92,72,100,21.16,overcast clouds
588,Liku,ID,-0.7275,119.8922,75.65,92,100,4.07,light rain
589,Benghazi,LY,32.1167,20.0667,82.0,49,0,7.99,clear sky
590,Lobito,AO,-12.3481,13.5456,69.21,84,7,3.94,clear sky
591,Indramayu,ID,-6.3264,108.32,75.7,79,80,7.23,broken clouds
592,Kluczbork,PL,50.9728,18.2182,71.98,82,26,7.45,scattered clouds
593,Luau,AO,-10.7073,22.2247,59.38,46,8,6.31,clear sky
594,Elko,US,41.0002,-115.5012,90.73,12,3,8.99,clear sky
595,Launceston,AU,-41.45,147.1667,41.81,92,26,8.05,scattered clouds
596,Barranca,PE,-10.75,-77.7667,63.55,76,23,9.1,few clouds
597,Along,IN,28.1667,94.7667,73.49,98,91,0.47,overcast clouds
598,Linxia,CN,35.6003,103.2064,59.92,54,100,4.88,overcast clouds
599,Voka,EE,59.3997,27.5817,63.03,67,0,6.6,clear sky
600,Raudeberg,NO,61.9875,5.1352,65.07,69,55,6.53,broken clouds
601,Hovd,MN,48.0056,91.6419,73.09,28,98,7.05,overcast clouds
602,Imbituba,BR,-28.24,-48.6703,53.1,93,0,1.72,clear sky
603,Moron,AR,-34.6534,-58.6198,57.09,63,2,3.78,clear sky
604,Parvatsar,IN,26.8833,74.7667,77.49,88,100,7.43,moderate rain
605,La Plata,AR,-34.9215,-57.9545,54.03,59,5,6.42,clear sky
606,Burnie,AU,-41.0667,145.9167,42.94,71,77,4.88,broken clouds
607,Pokhara,NP,28.2333,83.9833,71.01,92,98,3.13,overcast clouds
608,Freeport,US,40.6576,-73.5832,88.99,57,19,5.99,few clouds
609,Vygonichi,RU,53.0985,34.0673,62.71,67,31,4.47,scattered clouds
610,Sabla,NG,12.7525,4.7077,85.82,47,10,6.55,light rain
611,Buenaventura,CO,3.8801,-77.0312,78.46,90,72,3.91,broken clouds
612,Skierniewice,PL,51.9548,20.1584,71.04,81,14,6.93,few clouds
613,Chumikan,RU,54.7183,135.315,69.69,66,25,17.47,scattered clouds
614,Melito Di Porto Salvo,IT,37.9222,15.7714,82.29,73,14,2.3,few clouds
615,Varnamo,SE,57.186,14.04,69.28,71,100,1.99,overcast clouds
616,Quelimane,MZ,-17.8786,36.8883,63.75,96,18,3.98,few clouds
617,Umm Lajj,SA,25.0213,37.2685,84.87,48,0,5.44,clear sky
618,Vostok,RU,46.4856,135.8833,60.1,92,79,3.2,broken clouds
619,Baker City,US,44.7749,-117.8344,81.59,28,0,0.0,clear sky
620,Shimanovsk,RU,52.0,127.7,72.23,73,1,5.32,clear sky
621,Lazaro Cardenas,MX,17.9583,-102.2,86.34,67,64,12.8,broken clouds
622,Tarko-Sale,RU,64.9225,77.785,53.46,61,29,22.15,scattered clouds
623,Ituporanga,BR,-27.4144,-49.6025,51.22,82,0,1.97,clear sky
624,Sorland,NO,67.667,12.6934,53.46,82,66,8.55,broken clouds
625,Ostrovnoy,RU,68.0531,39.5131,49.48,95,74,8.66,broken clouds
626,Nuevo Progreso,MX,23.1667,-97.95,92.53,47,51,5.01,broken clouds
627,San Carlos Del Zulia,VE,9.0,-71.9135,82.22,73,70,7.63,broken clouds
628,Silifke,TR,36.3778,33.9344,80.83,62,0,3.42,clear sky
629,Preobrazheniye,RU,42.9019,133.9064,61.9,80,100,7.2,overcast clouds
630,Port Hawkesbury,CA,45.6169,-61.3485,73.35,60,0,8.05,clear sky
631,Kysyl-Syr,RU,63.8986,122.7617,65.44,60,4,3.58,clear sky
632,Waipawa,NZ,-41.4122,175.5153,45.09,73,94,4.74,overcast clouds
633,Aykhal,RU,66.0,111.5,57.24,67,93,3.0,overcast clouds
634,Seoni,IN,22.0833,79.5333,74.57,90,100,1.21,moderate rain
635,Cabo San Lucas,MX,22.8909,-109.9124,92.61,66,18,10.0,few clouds
636,Amnat Charoen,TH,15.9167,104.75,77.16,90,100,9.04,overcast clouds
637,Bada,RU,51.392,109.8717,64.8,78,98,2.33,overcast clouds
638,Santiago De Cao,PE,-7.9589,-79.2392,64.53,77,6,9.22,fog
639,Belen De Umbria,CO,5.2009,-75.8687,72.25,94,79,2.3,light rain
640,La Ceiba,HN,15.7597,-86.7822,84.02,74,75,13.8,broken clouds
641,Demyansk,RU,57.643,32.466,60.04,61,6,2.44,clear sky
642,Tambura,SS,5.6,27.4667,69.55,81,34,1.36,scattered clouds
643,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,75.97,89,89,7.99,light rain
644,Mastic Beach,US,40.7668,-72.8521,82.98,62,36,8.01,scattered clouds
645,Hatillo,PR,18.4863,-66.8254,86.11,78,11,11.01,few clouds
646,Ambanja,MG,-13.6833,48.45,66.92,75,45,4.61,scattered clouds
647,Tshikapa,CD,-6.4167,20.8,71.02,40,5,1.83,clear sky
648,Malakal,SS,9.5334,31.6605,72.46,83,75,2.26,broken clouds
649,Opotiki,NZ,-38.0833,177.2833,52.39,73,98,2.48,overcast clouds
650,Pemangkat,ID,1.1667,108.9667,76.1,87,100,7.2,overcast clouds
651,Pandan,PH,14.0453,124.1694,80.06,85,100,11.5,overcast clouds
652,Yilan,TW,24.757,121.753,83.91,90,61,3.49,broken clouds
653,Chicama,PE,-7.8447,-79.1469,63.14,67,6,8.57,clear sky
654,Sars,RU,56.5502,57.1366,45.9,95,58,8.81,broken clouds
655,Nantucket,US,41.2835,-70.0995,74.08,73,41,9.33,scattered clouds
656,Loucna Nad Desnou,CZ,50.0743,17.0905,72.66,78,1,3.85,clear sky
657,Urumqi,CN,43.801,87.6005,76.15,41,0,6.71,clear sky
658,Wana,PK,32.2989,69.5725,83.32,44,0,3.6,clear sky
659,Saryg-Sep,RU,51.5,95.6,63.82,43,99,3.6,overcast clouds
660,Isla Aguada,MX,18.7833,-91.4667,83.97,74,100,11.97,overcast clouds
661,Tucuman,AR,-26.8241,-65.2226,64.4,48,20,4.61,few clouds
662,Praia,CV,14.9215,-23.5087,75.74,73,20,14.97,few clouds
663,Muskogee,US,35.5834,-95.3336,96.35,43,0,6.6,clear sky
664,Lavrentiya,RU,65.5833,-171.0,48.52,80,95,7.99,overcast clouds
665,Tabuk,PH,17.4189,121.4443,73.96,93,100,2.13,overcast clouds
666,Valea Nucarilor,RO,45.0333,28.9333,72.37,65,75,3.44,broken clouds
667,Mpika,ZM,-11.8343,31.4529,54.03,93,64,6.6,broken clouds
668,Auki,SB,-8.7676,160.7034,81.41,75,61,7.7,light rain
669,Zinder,NE,13.8072,8.9881,91.04,35,81,12.73,broken clouds
670,Charlestown,AU,-32.95,151.6667,54.68,89,100,5.99,overcast clouds
671,Ucluelet,CA,48.9329,-125.5528,66.51,84,55,3.0,broken clouds
672,Buin,CL,-33.7333,-70.75,68.32,51,48,2.91,scattered clouds
673,Esso,RU,55.9333,158.7,61.11,68,100,8.97,overcast clouds
674,Muhoroni,KE,-0.1541,35.1988,62.83,89,92,3.22,overcast clouds
675,Lasa,IT,46.6166,10.7002,66.36,93,5,3.44,clear sky
676,Skjervoy,NO,70.0311,20.9714,53.6,90,68,10.22,broken clouds
677,Requena,ES,39.4883,-1.1004,65.79,89,75,7.85,broken clouds
678,Kochi,IN,9.9399,76.2602,75.02,84,99,5.97,light rain
679,Noumea,NC,-22.2763,166.4572,72.0,99,43,8.03,scattered clouds
680,Shenzhen,CN,22.5455,114.0683,81.21,95,100,10.27,overcast clouds
681,Uyskoye,RU,54.3775,60.0047,47.66,84,46,1.12,scattered clouds
682,Esmeraldas,BR,-19.7625,-44.3139,74.26,41,0,2.86,clear sky
683,Ugoofaaru,MV,5.6667,73.0,81.57,78,100,16.24,moderate rain
684,Mulchen,CL,-37.7167,-72.2333,42.66,94,100,6.38,overcast clouds
685,Zholymbet,KZ,51.7433,71.7122,51.06,71,7,7.11,clear sky
686,Qesarya,IL,32.5189,34.9046,74.35,73,0,3.87,clear sky
687,Peterhead,GB,57.5058,-1.7981,57.6,90,99,8.57,overcast clouds
688,Quesnel,CA,52.9999,-122.5029,73.9,53,0,9.22,clear sky
689,Hualmay,PE,-11.0964,-77.6139,64.49,75,26,9.22,scattered clouds
690,Kinablangan,PH,7.6947,126.5503,78.55,79,94,4.41,overcast clouds
691,Tecolutla,MX,20.4833,-97.0167,86.07,60,10,12.06,clear sky
692,Brigantine,US,39.4101,-74.3646,89.04,54,0,13.8,clear sky
693,Staroaleyskoye,RU,51.0061,82.0,51.76,81,0,1.63,clear sky
694,Itoman,JP,26.1247,127.6694,82.42,83,75,11.5,heavy intensity rain
695,Manado,ID,1.487,124.8455,72.37,94,20,2.3,few clouds
696,Pangnirtung,CA,66.1451,-65.7125,41.0,93,100,8.05,overcast clouds
697,Uarini,BR,-2.99,-65.1083,80.64,70,67,3.15,broken clouds
698,Mangrol,IN,21.1167,70.1167,83.53,81,100,19.24,overcast clouds
